Scrape_date,Author,Book,Highlighted_by,Passage
2013-01-29T01:48:45.980962, by Andrew Weil M.D.,You Can't Afford to Get Sick: Your Guide to Optimum Health and Health Care,Highlighted by 8 Kindle users,Our long-term goal must be to shift our health-care efforts from disease intervention to health promotion and disease prevention.
2013-01-29T01:48:45.980962, by Phillip Longman,"Best Care Anywhere, 2nd Edition: Why VA Health Care Is Better Than Yours",Highlighted by 5 Kindle users,"our health-care system today is so wasteful and poorly organized that we can lower costs, expand access, and raise quality all at the same time—and even have money left over"
2013-01-29T01:48:45.980962, by Stephanie Dolgoff,My Formerly Hot Life: Dispatches from Just the Other Side of Young,Highlighted by 12 Kindle users,"Setting up a date with friends used to mean a couple of 30-second phone calls or maybe a group email. Now it involves a series of high-level negotiations, painful compromises, expenditure of precious marital capital and backroom dealings that rival what it takes to pass health-care reform."
2013-01-29T01:48:45.980962," by Larry D. Purnell, Betty Paulanka","Guide to Culturally Competent Health Care (Purnell, Guide to Culturally Competent Health Care)",Highlighted by 3 Kindle users,Cultural sensitivity has more to do with personal attitudes and not saying things that might be offensive to someone from a cultural or ethnic background different from that of the health-care provider.
2013-01-29T01:48:45.980962, by Mark Lewis Taylor,"Religion, Politics, and the Christian Right: Post-9/11 Powers in American Empire (Facets)",Highlighted by 3 Kindle users,"interests construct as terrorism, short-circuiting sustained public attention to other kinds of evil (the waging of war, lack of health-care provisions for a citizenry, racism, institutionalized discrimination against women, climate change, and"
2013-01-29T01:48:45.980962, by Adriana Petryna,When Experiments Travel: Clinical Trials and the Global Search for Human Subjects,Highlighted by 4 Kindle users,"increasingly serves as a surrogate to underfunded state health-care systems, how do we assess drug value, minimize investments in drugs that are either unsafe or marginally beneficial, and maximize institutional investments in global access to the drugs that are both safe and beneficial?"
2013-01-29T01:48:45.980962, by Eric Alterman,What Liberal Media?: The Truth about Bias and the News,Highlighted by 3 Kindle users,"Journalists are not being paid tens of thousands to give a single speech by public school children, welfare mothers, individual investors, health-care consumers, or even (in most instances) unions. They are taking it from banks, insurance companies, investment houses, and all manner of unindicted CEOs."
2013-01-29T01:48:45.980962, by Phillip Longman,"Best Care Anywhere, 2nd Edition: Why VA Health Care Is Better Than Yours",Highlighted by 6 Kindle users,"In short, the VA operates under conditions that give it a case for quality—a case that the rest of the American health-care system cannot make so long as it has little or no incentive to keep people well or make them better."
2013-01-29T01:48:45.980962, by Thom Hartmann,What Would Jefferson Do?: A Return to Democracy,Highlighted by 5 Kindle users,"This is the “single payer” system adopted in Canada and most other democracies. The health-care system itself is still private, and you can choose any doctor, hospital, or pharmacy. Government pays the bills, and the only losers are the insurance companies that have fastened themselves onto our backs like giant leeches."
2013-01-29T01:48:45.980962, by Mitt Romney,No Apology: The Case for American Greatness,Highlighted by 15 Kindle users,"A growth agenda favors low taxes, dynamic regulation, educational achievement, investment in research, robust competition, free trade, energy security, and purposeful immigration. And it seeks to eliminate government waste, excessive litigation, unsustainable entitlement liabilities, runaway health-care costs, and dependence on foreign oil. This, in a nutshell, ought to be the economic agenda for America."
2013-01-29T01:48:45.980962," by Burd-Sharps Lewis, Sarah Kristen","The Measure of America, 2010-2011",Highlighted by 3 Kindle users,"lags our peer countries on crucial dimensions of well-being, ranking as the worst or near-worst with regard to life expectancy, child mortality, health-care costs, obesity, science and math literacy, child poverty, carbon emissions per"
2013-01-29T01:48:45.980962," by John C. Norcross, Thomas P. Hogan, Gerald P. Koocher",Clinician's Guide to Evidence Based Practices: Mental Health and the Addictions,Highlighted by 5 Kindle users,"Background questions concern general knowledge about disorders, tests, treatments, and any other health-care matter. They usually begin with the words who, what, where, how, why, and is/are, followed by a particular condition or situation"
2013-01-29T01:48:45.980962, by Susan L. Shirk,China: Fragile Superpower: How China's Internal Politics Could Derail Its Peaceful Rise,Highlighted by 8 Kindle users,"Growing inequality  between rich and poor, the collapse of the state-run health-care system,  and life-threatening environmental problems are stirring popular discontent   and violent protests that could short-circuit economic development."
2013-01-29T01:48:45.980962, by Phillip Longman,"Best Care Anywhere, 2nd Edition: Why VA Health Care Is Better Than Yours",Highlighted by 5 Kindle users,"Because of the churning of patients that occurs in nearly every American health-care system other than the VA, decision making tends to be dominated by short-term financial costs rather than by long-term benefits to patients' health."
2013-01-29T01:48:45.980962, by Terry Savage,The New Savage Number: How Much Money Do You Really Need to Retire,Highlighted by 3 Kindle users,"A simple estate plan based on a revocable living trust is the key ingredient. And even if you don’t have a lot of assets, you’ll want to have a health-care power of attorney for medical emergencies and a living will, which instructs on your wishes when life support is required."
2013-01-29T01:48:45.980962, by Leila Ahmed,"A Quiet Revolution: The Veil's Resurgence, from the Middle East to America",Highlighted by 5 Kindle users,"The Brotherhood rapidly gained followers through the thirties and forties. It built mosques and schools, as other Islamic groups were doing, but the Brotherhood outstripped them by building and developing an expanding network of clinics, health-care centers and hospitals, and ambulance services that they made available not only to their members but also to the needy in the general population."
2013-01-29T01:48:45.980962, by Jan Garavaglia Md,"How Not to Die: Surprising Lessons on Living Longer, Safer, and Healthier from America's Favorite Medical Examiner",Highlighted by 9 Kindle users,"For starters, do an accreditation check. Find out whether each has met the standards for accreditation set by the Joint Commission, which accredits and certifies health-care organizations. Visit www.jointcommission.org or call (630) 792-5000."
2013-01-29T01:48:45.980962, by Paul Starr,Remedy and Reaction: The Peculiar American Struggle over Health Care Reform,Highlighted by 18 Kindle users,"And when America finally adopted critical tax and health-financing policies in the two decades after World War II, it ensnared itself in a policy trap, devising an increasingly costly and complicated system that has satisfied enough of the public and so enriched the health-care industry as to make change extraordinarily difficult."
2013-01-29T01:48:45.980962," by John C. Norcross, Thomas P. Hogan, Gerald P. Koocher",Clinician's Guide to Evidence Based Practices: Mental Health and the Addictions,Highlighted by 3 Kindle users,"Background questions concern general knowledge about disorders, tests, treatments, and any other health-care matter. They usually begin with the words who, what, where, how, why, and is/are, followed by a particular condition or situation (Walker et al., 2006)."
2013-01-29T01:48:45.980962," by Marc Wallack M.D., Jamie Colby",Back to Life After a Heart Crisis: A Doctor and His Wife Share Their 8 Step Cardiac Comeback Plan,Highlighted by 4 Kindle users,can find out the success and death rates for various hospitals by checking any number of institutions that offer health-care “report cards.” I’ve listed a number of these companies in Chapter 13.
2013-01-29T01:48:45.980962, by Gene O'Kelly,Chasing Daylight,Highlighted by 37 Kindle users,"As a health-care provider who had witnessed death routinely, I had come to realize that if you conquer your fear, you conquer your death. I had assisted dying patients in understanding that when you are motivated by fear, you are not able to see the best path—whether in death or in life. This had been my clearest message to Gene during the past three months."
2013-01-29T01:48:45.980962," by Michelle A. Green, Jo Ann C. Rowell","Understanding Health Insurance: A Guide to Billing and Reimbursement, 10th Edition",Highlighted by 3 Kindle users,"Effective October 1, 2013, provider offices and healthcare facilities will use ICD-10-CM to code diagnoses. Hospitals will use ICD-10-PCS to code inpatient procedures (Provider offices and outpatient healthcare settings will continue to use CPT and HCPCS level II to code procedures and services.)"
2013-01-29T01:48:45.980962," by Kathleen M. White, Stephanie S. Poe, Linda C. Pugh, Sandra L. Dearholt, Robin P. Newhouse",Johns Hopkins Nursing Evidence-Based Practice Model and Guidelines,Highlighted by 3 Kindle users,EBP is a problem-solving approach to clinical decision making within a health-care organization that integrates the best available scientific evidence with the best available experiential (patient and practitioner) evidence.
2013-01-29T01:48:45.980962," by Larry D. Purnell, Betty Paulanka","Guide to Culturally Competent Health Care (Purnell, Guide to Culturally Competent Health Care)",Highlighted by 3 Kindle users,"cultural awareness has more to do with an appreciation of the external or material signs of diversity, such as the arts, music, dress, or physical characteristics. Cultural sensitivity has more to do with personal attitudes and not saying things that might be offensive to someone from a cultural or ethnic background different from that of the health-care provider."
2013-01-29T01:48:45.980962, by Chris Bevolo,Joe Public Doesn't Care About Your Hospital,Highlighted by 3 Kindle users,"According to the latest By the Numbers publication from the Society For Healthcare Strategy & Market Development (SHSMD), advertising and media expenditures represent one third of the total marketing and communications budget for healthcare organizations.16 We spend more money trying to connect with Joe Public than any other marketing strategy, yet in most cases, we either are oblivious to or ignore the fact that Joe Public doesn’t want to hear from us."
2013-01-29T01:48:45.980962," by Mary J. Shomon, Jill Marjama-Lyons",What Your Doctor May Not Tell You About(TM): Parkinson's Disease: A Holistic Program for Optimal Wellness (What Your Doctor May Not Tell You About...),Highlighted by 3 Kindle users,"Parkinson specialist and other health-care providers and will involve periodic adjustments of medications as well as other therapies, such as nutrition, exercise, physical therapy, occupational therapy, speech therapy, massage, and possibly neurosurgery."
2013-01-29T01:48:45.980962, by Charles Vincent,Patient Safety,Highlighted by 3 Kindle users,the proportion of potential health gain actually delivered by a healthcare organization for its set of patients.
2013-01-29T01:48:45.980962, by Ted C. Fishman,Shock of Gray,Highlighted by 3 Kindle users,"Japanese also combat the dangers of loneliness among elders in particularly Japanese ways. Little robot dogs equipped with sophisticated animatronics provide their keepers with companionship and can monitor their vital signs, beaming signals out to family or health-care workers when the sensors flash danger. There are also teakettles that send reassuring signals when they are heated up and area rugs that ping over the Internet when they are stepped on so that distant loved ones have evidence that everyday activities are proceeding as expected."
2013-01-29T01:48:45.980962, by Rebecca Herold,Practical Guide to HIPAA Privacy and Security Compliance,Highlighted by 3 Kindle users,maintained between the healthcare and nonhealthcare components.
2013-01-29T01:48:45.980962, by Brent Morehouse,TEA PARTY THE AWAKENING,Highlighted by 3 Kindle users,"immigration, entitlements, freedom of speech, social security, recent healthcare legislation and reckless spending."
2013-01-29T01:48:45.980962, by Byron Hamilton,Electronic Health Records,Highlighted by 4 Kindle users,Point of care is the time and place of care being given to the patient from the healthcare provider.
2013-01-29T01:48:45.980962, by Thom Hartmann,Screwed: The Undeclared War Against the Middle Class - And What We Can Do about It (Expanded) (BK Currents (Paperback)),Highlighted by 27 Kindle users,"According to a study published in the New England Journal of Medicine, if all of America's health insurance companies, HMOs, and other middlemen were eliminated, and the government simply paid your medical costs directly to whomever you chose to provide you with health care, the savings would be so great that without increasing the health-care budget we could provide cradle-to-grave health care for every American.2"
2013-01-29T01:48:45.980962, by Loretta Sinclair,"Medical Billing, Coding, and Reimbursement",Highlighted by 10 Kindle users,"HCPCS stands for Healthcare Common Procedure Coding System, and is a continuation of the CPT coding system."
2013-01-29T01:48:45.980962, by Tony Pelz,The Biotech Trader Handbook,Highlighted by 4 Kindle users,"For industry, search under biotechnology, small cap biotech, pharmaceuticals or other healthcare related terms."
2013-01-29T01:48:45.980962, by Judith Garrard,Health Sciences Literature Review Made Easy,Highlighted by 3 Kindle users,primary international source of information about the effectiveness of healthcare interventions.
2013-01-29T01:48:45.980962, by Philip M. Dine,"State of the Unions : How Labor Can Strengthen the Middle Class, Improve Our Economy, and Regain Political Influence",Highlighted by 5 Kindle users,"Unions have had a lead role in establishing many of the most fundamental and valued features of today's society. The eight-hour workday, five-day workweek, paid vacations, retirement and health-care benefits, safety regulations, bans on sweatshops or child labor, protections against employment discrimination, and other workplace advances now taken for granted were the result of struggles—invariably protracted, often bloody, and sometimes even deadly—by workers and their unions."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 3 Kindle users,Healthcare organizations are also unique in the emphasis placed on referral relationships.
2013-01-29T01:48:45.980962, by Raymond Barrett,Dubai Dreams: Inside the Kingdom of Bling,Highlighted by 4 Kindle users,"locals are entitled to free housing, education, healthcare, and more or less guaranteed employment."
2013-01-29T01:48:45.980962, by Charles Fielding,"Preach and Heal, A Biblical Model for Missions",Highlighted by 4 Kindle users,Church planting without care for the needy and healthcare without church planting are both forms of malpractice.
2013-01-29T01:48:45.980962, by Alaa Al Aswany,On the State of Egypt: What Made the Revolution Inevitable (Vintage),Highlighted by 8 Kindle users,"the Egyptian regime spends twice as much on subjugating, detaining, and repressing Egyptians as it spends on providing them with healthcare."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 3 Kindle users,Box 6.7 What do healthcare consumers really want?
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 8 Kindle users,Uniqueness in the marketplace combined with credibility and consistency are the three wise kings of healthcare marketing.
2013-01-29T01:48:45.980962, by Charlene Davis,Start Your Own Senior Services Business (StartUp Series),Highlighted by 3 Kindle users,purchasing software created for home healthcare businesses that lets you effectively bill
2013-01-29T01:48:45.980962," by Irene McEachen, James Keogh",Nurse Management Demystified (Demystified Nursing),Highlighted by 3 Kindle users,"A policy is a rule that governs the operation of a unit, department, or division of a healthcare facility."
2013-01-29T01:48:45.980962, by Paul Carr,The Upgrade: A Cautionary Tale of a Life Without Reservations,Highlighted by 10 Kindle users,•Free universal healthcare is tantamount to communism. Free soft drink refills are a basic human right.
2013-01-29T01:48:45.980962, by Paul Carr,The Upgrade: A Cautionary Tale of a Life Without Reservations,Highlighted by 8 Kindle users,Free universal healthcare is tantamount to Communism. Free soft drink refills are a basic human right.
2013-01-29T01:48:45.980962, by Eric Tyson,Personal Finance in Your 20s For Dummies,Highlighted by 4 Kindle users,Health savings accounts (HSAs) are terrific for reducing your taxes while saving money for healthcare expenses.
2013-01-29T01:48:45.980962, by Harry Domash,Fire Your Stock Analyst: Analyzing Stocks On Your Own,Highlighted by 4 Kindle users,"Conversely, energy, healthcare, and technology stocks often outperform the market in rising interest rate environments."
2013-01-29T01:48:45.980962, by Alaa Al Aswany,On the State of Egypt: What Made the Revolution Inevitable (Vintage),Highlighted by 9 Kindle users,"Fourth, conditions in Egypt have reached rock bottom in the full sense: poverty, disease, oppression, corruption, unemployment, lack of healthcare, and deteriorating education."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 8 Kindle users,healthcare consumers seldom know the price of the services they are consuming until after they have consumed them.
2013-01-29T01:48:45.980962," by Pip Mason, Christopher C Butler",Health Behavior Change,Highlighted by 4 Kindle users,"three communication styles used in healthcare consultations: following, directing, and guiding."
2013-01-29T01:48:45.980962," by Trenor Williams, Anita Samarth",Electronic Health Records For Dummies,Highlighted by 4 Kindle users,"A patient portal is a secure (thanks, HIPAA) online application that lets patients communicate with healthcare providers 24/7."
2013-01-29T01:48:45.980962, by Kennie Anderson,Land of Hypocrisy,Highlighted by 7 Kindle users,"This helps to explain why America has such a large national debt, inadequate and decaying school systems, and is the only industrialized nation not providing healthcare for its citizens."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 6 Kindle users,"Since services are often more “personal” (especially in the case of healthcare), they are likely to be assessed in subjective rather than objective terms."
2013-01-29T01:48:45.980962, by Nick McNally,The New NHS Explained,Highlighted by 3 Kindle users,"market, in which patients choose particular hospitals or clinics and in which doctors and hospitals compete for business, both with each other and with for-profit healthcare corporations."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 9 Kindle users,The marketer is faced with the challenge of attracting customers to the healthcare organization without over-attracting those who are likely to represent economic liabilities.
2013-01-29T01:48:45.980962," by Ken Yale, Colin Konschak, Bruce Flareau, J.M. Bohn",Clinical Integration: A Roadmap to Accountable Care,Highlighted by 3 Kindle users,six aims to improve the quality of healthcare services provided throughout the United States.
2013-01-29T01:48:45.980962, by Bonnie F. Fremgen,"Medical Law and Ethics, 4/e",Highlighted by 6 Kindle users,"Accreditation is a voluntary process in which an agency is requested to officially review healthcare institutions such as hospitals, nursing homes, and educational programs to determine competence."
2013-01-29T01:48:45.980962," by Michelle A. Green, Jo Ann C. Rowell","Understanding Health Insurance: A Guide to Billing and Reimbursement, 10th Edition",Highlighted by 3 Kindle users,Medical necessity is the measure of whether a healthcare procedure or service is appropriate for the diagnosis and/or treatment of a condition.
2013-01-29T01:48:45.980962, by Margaret McCartney,The Patient Paradox: Why sexed-up medicine is bad for your health,Highlighted by 3 Kindle users,"Preventing disease may sometimes be possible through medical action, but the biggest improvements to healthcare will be social and political."
2013-01-29T01:48:45.980962," by Alan Hevner, Samir Chatterjee",Design Research in Information Systems: Theory and Practice (Integrated Series in Information Systems),Highlighted by 3 Kindle users,"Evaluation is the systematic determination of merit, worth, and significance of something (information resource, healthcare program) or someone."
2013-01-29T01:48:45.980962, by Richard K. Thomas,Health Services Marketing: A Practitioner's Guide,Highlighted by 4 Kindle users,"Promotion in healthcare is different because we are not just trying to make a sale, but we are trying to get the consumer to go to the right place at the right time to receive the right care."
2013-01-29T01:48:45.980962," by Trenor Williams, Anita Samarth",Electronic Health Records For Dummies,Highlighted by 7 Kindle users,"health information exchange (HIE) is exactly what it sounds like — healthcare information that's shared across organizations from varying hospital, community, or regional systems,"
2013-01-29T01:48:45.980962," by Harry Domash, Marvin Appel, Michael N., CMT Kahn","Investor's Library: Fundamental Analysis, Technical Analysis, and Income Investing (Collection)",Highlighted by 8 Kindle users,"Conversely, energy, healthcare, and technology stocks often outperform the market in rising interest rate environments."
2013-01-29T01:48:45.980962, by Suzanne K Powell RN BSN CCM,Case Management: A Practical Guide for Education and Practice (NURSING CASE MANAGEMENT ( POWELL)),Highlighted by 4 Kindle users,"In case management, healthcare services are delivered primarily applying the medical model;"
2013-01-29T01:48:45.980962," by Joseph Tan, Fay Cobb Payton","Adaptive Health Management Information Systems: Concepts, Cases, & Practical Applications: Concepts, Cases, & Practical Applications",Highlighted by 4 Kindle users,The growing impetus for healthcare provider connectivity. 2. An increasing focus on the need to manage
2013-01-29T01:48:45.980962," by Michelle A. Green, Jo Ann C. Rowell","Understanding Health Insurance: A Guide to Billing and Reimbursement, 10th Edition",Highlighted by 3 Kindle users,"Healthcare Common Procedure Coding System (HCPCS), level I (CPT), and level II (national) codes."
2013-01-29T01:48:45.980962," by Michelle A. Green, Jo Ann C. Rowell","Understanding Health Insurance: A Guide to Billing and Reimbursement, 10th Edition",Highlighted by 3 Kindle users,"c. replace fee-for-service plans with affordable, quality care to healthcare consumers."
2013-01-29T01:48:45.980962," by Hilary Goldhammer, Jennifer Potter, Kenneth H. Mayer, Harvey J. Makadon","The Fenway Guide to Lesbian, Gay, Bisexual & Transgender Health",Highlighted by 3 Kindle users,"access to healthcare, quality of communication during a clinical encounter, and relevance of the care that is offered"
2013-01-29T01:48:45.980962," by Michael P. Todaro, Stephen C. Smith","Economic Development, 11/e (The Pearson Series in Economics)",Highlighted by 13 Kindle users,"Absolute poverty A situation of being unable to meet the minimum levels of income, food, clothing, healthcare, shelter, and other essentials."
2013-01-29T01:48:45.980962, by Trisha Torrey,You Bet Your Life! The 10 Mistakes Every Patient Makes (How to Fix Them to,Highlighted by 3 Kindle users,"That American healthcare is no longer about people, health or care. It's about sickness and money— using sickness to make money."
2013-01-29T01:48:45.980962," by Joanne Bohn, Colin Konschak, Bruce Flareau",Accountable Care Organizations: A Roadmap for Success,Highlighted by 4 Kindle users,Dr. Fisher described ACOs as partnerships between physicians and hospitals for coordinating and delivering healthcare services with greater efficiency and higher quality while lowering cost.
2013-01-29T01:48:45.980962, by Holly Fernandez Lynch,Conflicts of Conscience in Health Care: An Institutional Compromise (Basic Bioethics),Highlighted by 3 Kindle users,"maintains that ""to be a doctor is to be willing and able to offer appropriate medical interventions that are legal, beneficial, desired by the patient, and a part of a just healthcare sys- tem.""41"
2013-01-29T01:48:45.980962, by Bennita Vaughans,Nursing Fundamentals DeMYSTiFieD: A Self-Teaching Guide (Demystified Nursing),Highlighted by 3 Kindle users,"Objective data are obtained from secondary sources such as medical records, other healthcare team members, the nurse’s own knowledge base, and literature reviews."
2013-01-29T01:48:45.980962," by Judith J. Baker, R.W. Baker",Health Care Finance (Health Care Finance (Baker)),Highlighted by 6 Kindle users,"The four segments that make a healthcare financial system work are (1) the original records, (2) the information system, (3) the accounting system, (4) and the reporting system."
2013-01-29T01:48:45.980962, by Lisa Lane,"3 Days to a Pharmaceutical Sales Job Interview, 5th Edition",Highlighted by 3 Kindle users,"Enthusiastic, creative, top-performing professional with strong business acumen and healthcare background currently seeking a challenging pharmaceutical sales position with Pfizer."
2013-01-29T01:48:45.980962," by Harry Domash, Marvin Appel, Michael N., CMT Kahn","Investor's Library: Fundamental Analysis, Technical Analysis, and Income Investing (Collection)",Highlighted by 8 Kindle users,"avoid investing more than 25 percent of your funds in any one sector, such as energy, healthcare, or financial."
2013-01-29T01:48:45.980962, by Suzanne K Powell RN BSN CCM,Case Management: A Practical Guide for Education and Practice (NURSING CASE MANAGEMENT ( POWELL)),Highlighted by 5 Kindle users,Case management assists people to navigate through the healthcare and community systems to find solutions that work.
2013-01-29T01:48:45.980962," by Michelle A. Green, Jo Ann C. Rowell","Understanding Health Insurance: A Guide to Billing and Reimbursement, 10th Edition",Highlighted by 4 Kindle users,A health insurance claim is the documentation submitted to a third-party payer or government program requesting reimbursement for healthcare services provided.
2013-01-29T01:48:45.980962, by Jones Luong/Weinthal,Oil Is Not a Curse (Cambridge Studies in Comparative Politics),Highlighted by 3 Kindle users,"gold-plated statues and four-star hotels while its largely rural population receives free gas, water, and salt but is deprived of basic education and healthcare,"
2013-01-29T01:48:45.980962, by Gary Null,Death by Medicine,Highlighted by 4 Kindle users,"The Institute of Medicine even refers to “the nation’s epidemic of medical errors,” many of which involve adverse drug reactions (ADRs). The US Food and Drug Administration (FDA) says that “ADRs are one of the leading causes of morbidity and mortality in healthcare.”2"
2013-01-29T01:48:45.980962," by Jane Runzheimer, Linda Johnson Larsen",Medical Ethics For Dummies,Highlighted by 6 Kindle users,Medical ethics can be divided into five main areas of discussion: individual rights or privacy; beginning-of-life issues; end-of-life issues; access to healthcare; and ethics in research
2013-01-29T01:48:45.980962, by Jim Geier,Designing and Deploying 802.11n Wireless Networks,Highlighted by 3 Kindle users,"802.11n, with its capability to operate well in “RF hostile” environments, is a good choice for healthcare facilities."
2013-01-29T01:48:45.980962, by Helen R. Neinast,Upper Room Disciplines 2010,Highlighted by 3 Kindle users,"needed. Rather than sitting along the sidelines worrying about the condition of our families and the world, we can act for justice, show compassion, or promote peace. We can work for education, healthcare, housing, and nutrition for the world’s poor and displaced."
2013-01-29T01:48:45.980962," by Joseph Pierce Farrell, Peter Occhiogrosso",Manifesting Michelangelo,Highlighted by 8 Kindle users,"The premise behind mind-body medicine, simply put, is that the mind of the patient can have a healing effect on the body of the patient. By contrast, in consciousness-based healthcare the mind of the practitioner can heal the body of the patient."
2013-01-29T01:48:45.980962," by Matthew Soerens, Jenny Hwang","Welcoming the Stranger: Justice, Compassion and Truth in the Immigration Debate",Highlighted by 4 Kindle users,"the only benefits forwhich an undocumented immigrant might be eligible in most states are emergency and prenatal healthcare, immunizations and treatment for communicable diseases, certain nutritional programs aimed primarily at children, and noncash emergency disaster relief"
2013-01-29T01:48:45.980962," by Fred Trotter, David Uhlman","Hacking Healthcare: A Guide to Standards, Workflows, and Meaningful Use",Highlighted by 4 Kindle users,"Mirth is by far the most popular open source project in healthcare, because it can be easily paired with both proprietary and open source health IT systems, including EHRs and lab information systems (LIS)."
2013-01-29T01:48:45.980962, by Kristen J. Leslie,When Violence Is No Stranger,Highlighted by 3 Kindle users,"• Sexual dysfunction. Because healthcare professionals regularly   fail to ask survivors about sexual functioning, loss of sex  drive or vitality is under-reported. This sexual dysfunction  can traumatize a person, not as a side effect but as a part of  the disorder."
2013-01-29T01:48:45.980962, by Jessica Valenti,Full Frontal Feminism: A Young Woman's Guide to Why Feminism Matters,Highlighted by 3 Kindle users,"Never mind that recent polls show that most  women support feminist goals, like equal pay for equal work,  ending violence against women, childcare, women's healthcare,   and getting more women in political office."
2013-01-29T01:48:45.980962," by Michael St. Pierre, Gesine Hofinger, Cornelius Buerschaper",Crisis Management in Acute Care Settings: Human Factors and Team Psychology in a High Stakes Environment,Highlighted by 3 Kindle users,"Human error, however,  in contrast to prevailing assumptions, cannot be  equated with negligence, sloppiness, incompetence,  or lack of motivation on the part of the healthcare  provider."
2013-01-29T01:48:45.980962, by Dean Koontz,Dark Rivers of the Heart: A Novel,Highlighted by 8 Kindle users,"“They exempt themselves from healthcare plans they intend to force on you, so someday you’ll have to wait months for things like gallbladder surgery, but they’ll get the care they need on demand. Somehow we’ve allowed ourselves to be ruled by the greediest and most envious among us.”"
2013-01-29T01:48:45.980962, by Chris Bevolo,Joe Public Doesn't Care About Your Hospital,Highlighted by 4 Kindle users,"The idea here is that by building a powerful brand with experiences, you will generate value in the form of positive word of mouth communications and recommendations, often cited as the number one factor for consumers when making a healthcare choice."
2013-01-29T01:48:45.980962," by Winnie Yu, Michael McNett",The Everything Health Guide To Fibromyalgia: Professional Advice to Help You Make It Through the Day (Everything: Health and Fitness),Highlighted by 3 Kindle users,"reading, “Choosing a Doctor,” a pamphlet written by the Agency for Healthcare Research and Quality. The pamphlet is available on the Internet at www.ahcpr.gov/consumer/qntascii/qntdr.htm"
2013-01-29T01:48:45.980962, by John F. Morgan,"The Invisible Man: A self-help guide for men with eating disorders, compulsive exercising and bigorexia",Highlighted by 3 Kindle users,"Even when admitting to an eating disorder, some of the men were simply not believed by healthcare professionals—'men don't get eating disorders'."
2013-01-29T01:48:45.980962," by Pavithra Mehta, Suchitra Shenoy",Infinite Vision: How Aravind Became the World's Greatest Business Case for Compassion (BK Business),Highlighted by 4 Kindle users,"Why McDonald’s? “Because week after week, year after year, it demonstrates how to attain exactly the qualities that the healthcare system needs—consistency, reliability, clear standards, and low costs—in"
2013-01-29T01:48:45.980962," by Michael St. Pierre, Gesine Hofinger, Cornelius Buerschaper",Crisis Management in Acute Care Settings: Human Factors and Team Psychology in a High Stakes Environment,Highlighted by 3 Kindle users,The major prerequisite for successful teamwork with an inter-disciplinary or interprofessional team is the development of a shared mental model among all healthcare professionals involved
2013-01-29T01:48:45.980962, by Sandra F. Rief M.A.,"How To Reach And Teach Children with ADD/ADHD: Practical Techniques, Strategies, and Interventions (J-B Ed: Reach and Teach)",Highlighted by 5 Kindle users,"It takes a team effort of parents, school personnel, and health/mental healthcare professionals to be most effective in helping children with ADHD."
2013-01-29T01:48:45.980962," by Michael St. Pierre, Gesine Hofinger, Cornelius Buerschaper",Crisis Management in Acute Care Settings: Human Factors and Team Psychology in a High Stakes Environment,Highlighted by 3 Kindle users,"healthcare providers should  be flexible in their approach to decision-making;  thus, flexibility is a key characteristic of successful  problem-solving in critical situations."
2013-01-29T01:48:45.980962, by Rob Hopkins,The Transition Handbook: From Oil Dependency to Local Resilience (Transition Guides),Highlighted by 9 Kindle users,"Rebuilding local agriculture and food production, localising energy production, rethinking healthcare, rediscovering local building materials in the context of zero energy building, rethinking how we manage waste, all build resilience and offer the potential of an extraordinary renaissance - economic, cultural and spiritual."
2013-01-29T01:48:45.980962," by Jonathan Silverman, Suzanne Kurtz, Juliet Draper",Skills for Communicating with Patients,Highlighted by 7 Kindle users,"Three broad types of skills need to be addressed in communication skills training. 1 Content skills - what healthcare professionals communicate - the substance of their questions and responses, the information they gather and give, the treatments they discuss. 2 Process skills - how they do it - the ways in which they communicate"
2013-01-29T01:48:45.980962, by Tony Campolo,Red Letter Christians: A Citizen's Guide to Faith and Politics,Highlighted by 3 Kindle users,"should  be consistently pro-life, which means that life is sacred and should be  protected not only for the unborn but also for the born. This requires that  there be commitments to stop wars, end capital punishment and provide   universal healthcare for all of our citizens-in addition to stopping  abortions."
2013-01-29T01:48:45.980962, by Brent Green,"Generation Reinvention: How Boomers Today Are Changing Business, Marketing, Aging and the Future",Highlighted by 4 Kindle users,"Boomers are the future of many product categories, including healthcare, pharmaceuticals, anti-aging therapies, retirement housing, continuing education, luxury and educational travel, online social networking, consumer and aging-in-place technologies, financial services, consumer packaged goods, many categories of"
