tags,text,created_at,from_user,from_user_id,to_user_id,id,to_user
,"Travel ER RN's Needed in Greensboro at Maxim Healthcare Services (Raleigh, NC)  http://t.co/RrM4gk5Y","Mon, 18 Feb 2013 16:47:14 +0000",RNTravelWeb,242448161,0,303546227381915648,
video,#video: Is Dr. Watson IBM's Solution for Healthcare? [Breaking Analysis] http://t.co/n0pxuD4a,"Mon, 18 Feb 2013 16:47:11 +0000",ibmwatsonbot,226793352,0,303546211548413953,
healthcare,RT @InvescoUS: Confused about #healthcare reform? A Q&amp;A with our municipal bond experts will help sort it out: http://t.co/JhArzOwt,"Mon, 18 Feb 2013 16:46:49 +0000",haydencarraway2,388039469,0,303546119806386176,
healthcare::ehr::emr::health,#healthcare Happy President’s Day: Today is President’s Day for those not keeping track at hom... http://t.co/rKUUrzO7 #ehr #emr #health,"Mon, 18 Feb 2013 16:46:46 +0000",HealthTECHlive,159142933,0,303546108385316864,
healthcare::ehr::emr::health,"#healthcare eCaring taps into seniors market: Call it ""connected independence"" or ""sustainable... http://t.co/5W78vKNl #ehr #emr #health","Mon, 18 Feb 2013 16:46:46 +0000",HealthTECHlive,159142933,0,303546107617759232,
,"For more information regarding our practice, what defines&amp; sets Catholic healthcare apart from the rest, and more, please visit our website!","Mon, 18 Feb 2013 16:46:46 +0000",HolyFamilyHC,1193603132,0,303546106879549440,
healthcare::ehr::emr::health,"#healthcare To date, no one HIE model fits all: When William Yasnoff, MD, president of the Hea... http://t.co/8O43DUTw #ehr #emr #health","Mon, 18 Feb 2013 16:46:46 +0000",HealthTECHlive,159142933,0,303546106422366208,
healthcare::ehr::emr::health,#healthcare Customers find Agfa wanting: Agfa's stated core belief is centered around helping ... http://t.co/VSMhwhvC #ehr #emr #health,"Mon, 18 Feb 2013 16:46:45 +0000",HealthTECHlive,159142933,0,303546105562546178,
healthcare::ehr::emr::health,"#healthcare Health technology's 'essential critic' warns of medical mistakes: By Jay Hancock, ... http://t.co/JI4iVT9W #ehr #emr #health","Mon, 18 Feb 2013 16:46:45 +0000",HealthTECHlive,159142933,0,303546104732061697,
,"Proteus Digital Health, Dexcom, GE Healthcare | Most Innovative Companies 2013 | Fast Company http://t.co/cMeojixx via @FastCompany","Mon, 18 Feb 2013 16:46:38 +0000",AssetmanVenture,334881792,0,303546074507923457,
Pennsylvania::Nurse,"#Pennsylvania #Nurse Registered Nurse - NICU - Neonatal Intensive Care at Maxim Healthcare Services (Reading, PA): Uses knowledge and...","Mon, 18 Feb 2013 16:46:38 +0000",localnursejobs,969084733,0,303546073065078786,
,RT @MayorFung: Taveras and Fung Hold First of Series of Job Fairs Today in Healthcare Industry  http://t.co/tk5kcjxB,"Mon, 18 Feb 2013 16:46:34 +0000",JosephPolisena,321683745,0,303546056564674560,
,U.S. ranks first in healthcare spending but last in life expectancy http://t.co/6aXLSaO5 via http://t.co/Q2PZfpqF,"Mon, 18 Feb 2013 16:46:28 +0000",cwiechert,22772648,0,303546031600181248,
Warwick::Healthcare::Job::Jobs,"#Warwick , NY #Healthcare #Job: Physical Therapist - SRS PRN - Schervier Pavilion - Warwick, NY at http://t.co/YfnSHrP6 #Jobs","Mon, 18 Feb 2013 16:46:22 +0000",tmj_RAM_health,561312110,0,303546009441681408,
Cranford::Healthcare::Job::Jobs::TweetMyJobs,"Occupational Therapist - OT - Cranford, NJ ( #Cranford , NJ) http://t.co/oGWsQhFJ #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:46:20 +0000",nwkhealth,502340350,0,303545997999607808,
Elizabeth::Healthcare::Job::Jobs,"DUNAMIS Healthcare LLC: Business Development Manager ( #Elizabeth , New Jersey) http://t.co/Owm1Sr4t #Healthcare #Job #Jobs","Mon, 18 Feb 2013 16:46:19 +0000",nwkhealth,502340350,0,303545993922744320,
outsourcing::healthcare::pip::health::nhs,Atos Healthcare announces organisations who will deliver PIP @atos - http://t.co/MQOWuYxn #outsourcing #healthcare #pip #health #nhs,"Mon, 18 Feb 2013 16:46:13 +0000",OutsourcerEye,730434979,0,303545968970854400,
REMOTE::Sales::Job::Jobs::TweetMyJobs,"#REMOTE , GA #Sales #Job: Sr Manager Sales Healthcare at Nuance http://t.co/NfGsjS9o #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:46:07 +0000",tmj_GAD_sales,220247241,0,303545946384527360,
REMOTE::Sales::Job::Jobs::TweetMyJobs,"Account Executive Healthcare - Nuance: ( #REMOTE , GA) http://t.co/CMQuM287 #Sales #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:46:06 +0000",tmj_GAD_sales,220247241,0,303545939191275520,
,@JacksonCitPat Disagree. I also never believed nat'l healthcare would pass and be upheld by SCOTUS. 4yrs can change the fabric of r country.,"Mon, 18 Feb 2013 16:46:04 +0000",amydwise,154665239,16926310,303545931834462208,JacksonCitPat
healthcare::startups::innovation,Personal QR codes could help first responders get vital patient information http://t.co/ef4zlEV1 #healthcare #startups #innovation,"Mon, 18 Feb 2013 16:46:01 +0000",DeannaJour231,205436146,0,303545920493068288,
tcot,"RT @gdthomp01: Are you telling me that in a ""free"" healthcare system some people get turned down?  Yes--&gt; http://t.co/cIbdsj8l #tcot","Mon, 18 Feb 2013 16:45:45 +0000",BlueLantern02,531565758,0,303545853312921601,
,"34_Proteus Digital Health, Dexcom, GE Healthcare | Most Innovative Companies 2013 | Fast Company http://t.co/5l66wWf9 via @FastCompany","Mon, 18 Feb 2013 16:45:44 +0000",ffalconi,23036369,0,303545846908190721,
,"Do you think the average liberal simply can't comprehend what Obamacare will do to the economy, taxes, healthcare costs and availability?","Mon, 18 Feb 2013 16:45:44 +0000",RichardCarver,30470693,0,303545846568464386,
McLean::Healthcare::kaiser::Job::Jobs::TweetMyJobs,"CT Technologist, VA - Kaiser Permanente: ( #McLean , VA) http://t.co/5OZoSEWY #Healthcare #kaiser #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:43 +0000",tmj_VAV_health,120915439,0,303545844202876928,
Gaithersburg::Healthcare::kaiser::Job::Jobs::TweetMyJobs,"CT Technologist - Kaiser Permanente: ( #Gaithersburg , MD) http://t.co/FBwOv2dO #Healthcare #kaiser #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:42 +0000",tmj_VAV_health,120915439,0,303545838511194113,
McLean::Healthcare::kaiser::Job,"Kaiser Permanente: Occupational Therapist II, PRN, Northern VA ( #McLean , VA) http://t.co/MR49sZD0 #Healthcare #kaiser #Job","Mon, 18 Feb 2013 16:45:40 +0000",tmj_VAV_health,120915439,0,303545832383332352,
,RT @DrDave01: Why healthcare is America's best bet for business and opportunity | LinkedIn http://t.co/FW43zwOd,"Mon, 18 Feb 2013 16:45:40 +0000",JonPreisler,406356622,0,303545829782851585,
Healthcare::Job::Kensington::kaiser::Jobs::TweetMyJobs,"#Healthcare #Job in #Kensington , MD: CT Technologist at Kaiser Permanente http://t.co/N9nhz6JS #kaiser #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:38 +0000",tmj_VAA_health,120646887,0,303545824204431360,
Healthcare::Job::McLean::kaiser::Jobs,"#Healthcare #Job in #McLean , VA: Physical Therapist, PRN, Northern VA at Kaiser Permanente http://t.co/jeg0YnU0 #kaiser #Jobs","Mon, 18 Feb 2013 16:45:38 +0000",tmj_VAV_health,120915439,0,303545824011505665,
Largo::Healthcare::kaiser::Job,"Clinical Operations Manager - Full Time - Largo - Kaiser Permanente: ( #Largo , MD) http://t.co/wRmwnS54 #Healthcare #kaiser #Job","Mon, 18 Feb 2013 16:45:37 +0000",tmj_VAL_health,120915785,0,303545817690685441,
Woodbridge::Healthcare::kaiser::Job::Jobs::TweetMyJobs,"Kaiser Permanente: CT Technologist, VA ( #Woodbridge , VA) http://t.co/G3sx9FpV #Healthcare #kaiser #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:37 +0000",tmj_VAF_health,120767152,0,303545817367736320,
Gaithersburg::Healthcare::kaiser::Job::Jobs::TweetMyJobs,"Kaiser Permanente: QC Lead CT Technologist ( #Gaithersburg , MD) http://t.co/bPYZP23t #Healthcare #kaiser #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:37 +0000",tmj_VAV_health,120915439,0,303545817195761665,
Healthcare::Job::Burtonsville::kaiser,"#Healthcare #Job in #Burtonsville , MD: Lead Bench Surfacing Manufacturing ... at Kaiser Permanente http://t.co/lXGm3UCp #kaiser","Mon, 18 Feb 2013 16:45:37 +0000",tmj_VAA_health,120646887,0,303545817170575360,
Lafayette::Healthcare::Job::Jobs::TweetMyJobs,"Rehabilitation Technician - Lafayette, IN ( #Lafayette , IN) http://t.co/OGfTcwiA #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:36 +0000",tmj_INL_health,120669047,0,303545815660634112,
Forsyth::Healthcare::Job::Jobs::TweetMyJobs,"#Forsyth , IL #Healthcare #Job: Physical Therapy Asst - SRS PRN-Forsyth, IL at http://t.co/gAK23ivQ #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:36 +0000",tmj_ILS_health,120646616,0,303545814616272897,
Dover::Healthcare::Job::Jobs::TweetMyJobs,"Physical Therapist - PT - PRN - Dover, NH ( #Dover , NH) http://t.co/8AlWzQuJ #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:35 +0000",tmj_NHC_health,120507366,0,303545812414234624,
Healthcare::Job::Gaithersburg::kaiser::Jobs::TweetMyJobs,"Kaiser Permanente #Healthcare #Job: Surgical Assistant ( #Gaithersburg , MD) http://t.co/bP3SfKJH #kaiser #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:35 +0000",tmj_VAV_health,120915439,0,303545810967212032,
Healthcare::Job::Suitland::kaiser::Jobs,"Kaiser Permanente #Healthcare #Job: Medical Diagnostic Songrapher ( #Suitland , MD) http://t.co/fAjMXk25 #kaiser #Jobs","Mon, 18 Feb 2013 16:45:35 +0000",tmj_VAL_health,120915785,0,303545810661031937,
Healthcare::Job::Burtonsville::kaiser,"#Healthcare #Job alert: Lead Customer Service Stockroo... | Kaiser Permanente | #Burtonsville , MD http://t.co/WmP4jWnE #kaiser","Mon, 18 Feb 2013 16:45:35 +0000",tmj_VAA_health,120646887,0,303545810644250624,
Healthcare::Job::BattleCreek,"Medical Staffing Network #Healthcare #Job: Medical Surgical PA - Physician Assista... ( #BattleCreek , MI) http://t.co/rDH9D18g","Mon, 18 Feb 2013 16:45:35 +0000",tmj_KAL_health,120669139,0,303545809025265664,
Danville::Healthcare::Job::Jobs::TweetMyJobs,"Physical Therapist - HRS PRN-Danville, IL ( #Danville , IL) http://t.co/yXIqQLFr #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:34 +0000",tmj_INL_health,120669047,0,303545808308023296,
Derry::Healthcare::Job::Jobs::TweetMyJobs,"Speech Language Pathologist - Derry, NH - ( #Derry , NH) http://t.co/wGHAaaVx #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:45:34 +0000",tmj_NHC_health,120507366,0,303545807070691328,
Healthcare::Job::LaJolla,"#Healthcare #Job: Physical Therapist Assistant - Full Time - Shea Family Health - La Jo... ( #LaJolla , CA) http://t.co/ka2rOxED","Mon, 18 Feb 2013 16:45:34 +0000",tmj_LAJ_health,120668830,0,303545806890340354,
florida::nurse,"#florida #nurse RN Surg Svcs/OR (PRN) at HCA Healthcare (Brandon, FL): Brandon Regional Hospital is looking for ...  http://t.co/VxcWUncn","Mon, 18 Feb 2013 16:45:32 +0000",localnursejobs,969084733,0,303545798552076288,
,"RT @DebErupts: Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/FBq3uiah via @politicususa","Mon, 18 Feb 2013 16:45:31 +0000",fanseaartist,443846563,0,303545793216913410,
,@HuffPostBlog How digital technology can transform healthcare http://t.co/4fpt8ufC,"Mon, 18 Feb 2013 16:45:28 +0000",NavCancer,44148901,131500972,303545781636444161,HuffPostBlog
,"RT @DebErupts: Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/FBq3uiah via @politicususa","Mon, 18 Feb 2013 16:45:18 +0000",jones410,21281289,0,303545738493837312,
,Hamilton healthcare group condemns federal immigration decision: http://t.co/2hIvCEAt,"Mon, 18 Feb 2013 16:45:17 +0000",AshleyRaeside,441250650,0,303545736581234689,
,Want to attend our Lean Healthcare University? Early Bird Special Use Promo Code UNV52013 To learn more about PPC http://t.co/bApZbCrw,"Mon, 18 Feb 2013 16:45:17 +0000",PRHIorg,198639282,0,303545733506797569,
Healthcare::Quality,“It is not necessary to change. Survival is not mandatory.” - W. Edwards Deming #Healthcare #Quality,"Mon, 18 Feb 2013 16:45:17 +0000",QualisHealth,19191910,0,303545733137707009,
ECG::heart::healthcare::fitness,Plessey to focus on Tele-Health at the International IC China Exhibition 2013 @ http://t.co/UwJvXs48  #ECG #heart #healthcare #fitness,"Mon, 18 Feb 2013 16:45:16 +0000",VortexPR,19650350,0,303545732042985472,
,"Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/bOYkSOCC via @politicususa","Mon, 18 Feb 2013 16:45:15 +0000",SomaSailor9,157481189,0,303545726342922242,
,Study shows we need more contact with doctors and for less money. Seems tricky.  http://t.co/2J0UGCXi,"Mon, 18 Feb 2013 16:45:06 +0000",mckaythomas,146634835,0,303545687092641793,
,But by far the biggest GOP problem is the lack of a serious proposal for controlling healthcare cost inflation.,"Mon, 18 Feb 2013 16:45:05 +0000",Theo_Clifford,752959184,0,303545684479574017,
,Tried in vain to see a doctor today. What's the point in having 'free' healthcare when it's impossible to get an appointment with a doctor?,"Mon, 18 Feb 2013 16:44:57 +0000",jamie_montreal,26663104,0,303545651784998912,
Healthcare::Job::Ashland::Jobs::TweetMyJobs::spedjobs,"Blue Sky Therapy #Healthcare #Job: SLP ( #Ashland , OH) http://t.co/ax33XP0i #Jobs #TweetMyJobs: http://t.co/cO7puf5Y...  #spedjobs","Mon, 18 Feb 2013 16:44:56 +0000",spedjobs,136125950,0,303545647229984768,
,Most healthcare marketing executives struggle with the idea of branding.  In a recent survey of marketers by Forrester…http://t.co/Yb3tv7qr,"Mon, 18 Feb 2013 16:44:56 +0000",MedTourismCosta,173286713,0,303545646638571520,
,"Thank you for visiting the Holy Family Healthcare twitter! We are a new, devotedly-Catholic practice based in Michigan USA.","Mon, 18 Feb 2013 16:44:53 +0000",HolyFamilyHC,1193603132,0,303545635892776961,
HIMSS,It's already on our calendar! RT @erine: Get Social at #HIMSS 2013 - Tweetups! http://t.co/FmpLJozK,"Mon, 18 Feb 2013 16:44:50 +0000",billians,94135899,0,303545622936576000,
,"We have a mature political system, universal healthcare and a welfare state which does more good than ill. All this makes me very happy.","Mon, 18 Feb 2013 16:44:41 +0000",AlistairBrown18,1000207446,0,303545583614959616,
,Healthcare forum debates sustainability of 3M system http://t.co/Ceoy6bA5,"Mon, 18 Feb 2013 16:44:38 +0000",Trendsiana,1047809672,0,303545572000923648,
,Healthcare forum debates sustainability of 3M system http://t.co/iXuGzVIb,"Mon, 18 Feb 2013 16:44:32 +0000",InstantNewsFeed,536081051,0,303545546319224833,
,Healthcare forum debates sustainability of 3M system http://t.co/T1CF8u8H,"Mon, 18 Feb 2013 16:44:29 +0000",twitkz,39406205,0,303545535338528768,
,"CNA - Healthcare forum debates sustainability of 3M system: SINGAPORE: A comprehensive review, or a complete do-... http://t.co/bk0d9mx5","Mon, 18 Feb 2013 16:44:27 +0000",SingaporeClub,43468679,0,303545526056542208,
,"RT @TheStalwart: If you haven't read @annielowrey on how healthcare costs are slowing dramatically, it's a must http://t.co/0z1ejYJs","Mon, 18 Feb 2013 16:44:15 +0000",Jim_Fowler1,338693918,0,303545475435474945,
,"@henconcepts @vicksroyale @omojuwa 

Plus the state insecurity that means thousands die in pogroms and lack of healthcare, poor sanitation","Mon, 18 Feb 2013 16:44:12 +0000",kay_sesen,138739908,359370558,303545463955681280,henconcepts
,"Paul Ryan Calls Eliminating Food and Healthcare for 600,000 Kids 'Smarter Cuts' http://t.co/OQiQ0g83 via @politicususa","Mon, 18 Feb 2013 16:44:11 +0000",PixiePatric,558964733,0,303545460264693760,
,GE Healthcare Showcases Advanced Coronary care Technologies http://t.co/vcMrXRm9 $GE,"Mon, 18 Feb 2013 16:44:08 +0000",mattmcdowell,48508323,0,303545446356377600,
,"At first glance, IRS mandate rules spark affordability concerns | Healthcare Payer News http://t.co/dfiMmHhw via @your_screen_name","Mon, 18 Feb 2013 16:44:04 +0000",CincomDocSol,22781815,0,303545428819980288,
,"Deaths, lies and the NHS: Shocking new healthcare scandals emerge in UK — RT http://t.co/Nubf9BhS via @RT_com","Mon, 18 Feb 2013 16:44:02 +0000",lvnpeace,410093870,0,303545418766245889,
Africa::HIV::CANCER,"#Africa #HIV/Aids #CANCER How do we breach the divide between doctors vs patients, med fraternity vs healthcare policy-makers &amp; politicians?","Mon, 18 Feb 2013 16:43:55 +0000",breastlessMo,118152112,0,303545389041213440,
,What does healthcare reform mean for small businesses? Learn more: http://t.co/9FJEoOqH,"Mon, 18 Feb 2013 16:43:46 +0000",BCBSRI,97504232,0,303545352802422784,
,"According to the C.D. Howe Institute research: "" Quebecers carry a $768 billion fiscal burden.
http://t.co/wdpRWvDK","Mon, 18 Feb 2013 16:43:44 +0000",MIP_Inc,102393516,0,303545343155531776,
,HHS Announces New HIPAA HITECH Omnibus Regulations - http://t.co/xqVw2lOC,"Mon, 18 Feb 2013 16:43:39 +0000",CareComms,85674156,0,303545324193062913,
Healthcare::Job::Wareham::Jobs,"#Healthcare #Job alert: Speech Language Pathologist - CFY - Wareham, MA | #Wareham , MA http://t.co/kbONrFaI #Jobs","Mon, 18 Feb 2013 16:43:37 +0000",tmj_rip_health,34163375,0,303545314521018369,
Healthcare::Job::Rochdale::Jobs::TweetMyJobs,"#Healthcare #Job: Physical Therapist - PT - Rochdale, MA ( #Rochdale , MA) http://t.co/Y5hZES9L #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:43:35 +0000",tmj_rip_health,34163375,0,303545309055819776,
healthcare,"Insightful commentary by NCPA's John Goodman on lack of consensus among free-marketers, GOP on #healthcare reform http://t.co/dt4U9ENr","Mon, 18 Feb 2013 16:43:31 +0000",seanparnellipm,31465427,0,303545290667982849,
,Taveras and Fung Hold First of Series of Job Fairs Today in Healthcare Industry  http://t.co/tk5kcjxB,"Mon, 18 Feb 2013 16:43:28 +0000",MayorFung,878984646,0,303545278919761920,
YouMightBeARepublican,RT @TheNewDeal: #YouMightBeARepublican If You Think Everyone Having a Gun Will Make Us Safer but Think Everyone Having Healthcare Will Kill Us.,"Mon, 18 Feb 2013 16:43:27 +0000",DaleF3,31223236,0,303545273743978496,
Suffolk::Healthcare::Job::Jobs::TweetMyJobs,"Occupational Therapist - SRS PRN Suffolk, VA - ( #Suffolk , VA) http://t.co/6xeQrq0R #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:43:25 +0000",tmj_vap_health,35976722,0,303545267100188672,
Healthcare::Job::Lee::Jobs::TweetMyJobs,"#Healthcare #Job: Physical Therapist - Lee, MA ( #Lee , MA) http://t.co/DoqlCjl0 #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:43:24 +0000",tmj_maw_health,36279854,0,303545261270130689,
Aurora::Healthcare::Job::Jobs,"Program Assistant - SRS - Full Time - Mt Vernon/Aurora, MO ( #Aurora , MO) http://t.co/qUGqi7vL #Healthcare #Job #Jobs","Mon, 18 Feb 2013 16:43:21 +0000",tmj_mop_health,29607888,0,303545250549473280,
Healthcare::Job::DesMoines::Jobs,"#Healthcare #Job in #DesMoines , IA: Speech Language Pathologist - SRS PRN - Des Moines, IA at http://t.co/0vfgQN8V #Jobs","Mon, 18 Feb 2013 16:43:21 +0000",tmj_iad_health,29143222,0,303545248716582912,
,"@johnpepe17 @barackobama President Obama don't let him kid you, guy loves Biden, free healthcare, and Michelle...","Mon, 18 Feb 2013 16:43:10 +0000",Tdubs1010,54742770,273256597,303545202637938688,johnpepe17
,Those same McDonalds employees are being paid something around minimum wage in part-time positions without healthcare,"Mon, 18 Feb 2013 16:43:04 +0000",The_Intermezzo,45582028,0,303545178906562560,
jobs::employment,"Medical Specialist: Categories: Health Care,  NurseJob DescriptionJob Description: In the Cent... http://t.co/TuY5U68m #jobs #employment","Mon, 18 Feb 2013 16:43:04 +0000",JobCrank_WY,300363971,0,303545177547603968,
,@JJMast1 free healthcare,"Mon, 18 Feb 2013 16:43:01 +0000",JBlock49,40580353,260581527,303545164239089664,JJMast1
Healthcare::Job::WinstonSalem::Jobs,"#Healthcare #Job in #WinstonSalem , NC: Medical Records Clerk at Salem Solutions, LLC - Salem Med... http://t.co/B2d3c7R7 #Jobs","Mon, 18 Feb 2013 16:43:00 +0000",tmj_nct_health,27563554,0,303545161265336320,
BLINDSPOT,RT @aafaizli: #BLINDSPOT Msia’s spending on Healthcare % of GDP is no 156/187 countries! Are we healthy? http://t.co/4zX2lfn4 @fifarahman,"Mon, 18 Feb 2013 16:43:00 +0000",finnal7,350980601,0,303545159579226114,
Spartanburg::Healthcare::Job::Jobs,"#Spartanburg , SC #Healthcare #Job: Certified Medical Assistant - CMA at Medical Staffing Network http://t.co/tTeYClWz #Jobs","Mon, 18 Feb 2013 16:42:56 +0000",tmj_grn_health,26760386,0,303545145201135617,
HealthCare,"Chile offers nearly universal health coverage to its 17 million inhabitants.  

#HealthCare","Mon, 18 Feb 2013 16:42:49 +0000",TecnixLLC,478780623,0,303545116323348480,
HLO,New User Rating: Healthcare Locums (#HLO) - BUY http://t.co/gJqIzluC,"Mon, 18 Feb 2013 16:42:40 +0000",DTMRatings,343461877,0,303545077328920576,
smh::workflow::workinjury::wtflip::nurseproblems,Oh the benefits of the healthcare field........#smh #workflow #workinjury #wtflip #nurseproblems… http://t.co/y7sbegGd,"Mon, 18 Feb 2013 16:42:40 +0000",mrsfelic08,278077152,0,303545075483410433,
,"Shulman reminds us IRS isn't ""doing healthcare"" but are just administering the tax provisions of they7R","Mon, 18 Feb 2013 16:42:34 +0000",kauffmanngpbwf7,913988197,0,303545049466163200,
,RT @Bullgadash: Republicans Want to Take Healthcare from 30 Million 2 Pay 4 More Military Spending http://t.co/SNv20Ss9 Republicans R WORST than al Qaeda,"Mon, 18 Feb 2013 16:42:26 +0000",DaleF3,31223236,0,303545017736261632,
,Healthcare Updates is out! http://t.co/PvlRC6pi ▸ Top stories today via @BlueVitaMD @maryannoneill5 @nydivide,"Mon, 18 Feb 2013 16:42:22 +0000",adamekonline,225387249,0,303545002116648960,
,Why healthcare is America's best bet for business and opportunity | LinkedIn http://t.co/TQZe11j8,"Mon, 18 Feb 2013 16:42:22 +0000",AnthonyNystrom,335991063,0,303545001495896064,
MobileHealthMatters::mHealth::healthcare::AirStrip,"MT @AirStripmHealth  #MobileHealthMatters, a new resource on #mHealth &amp; other #healthcare issues by #AirStrip execs http://t.co/STYLrHUI","Mon, 18 Feb 2013 16:42:21 +0000",DinaJ,16537700,0,303544995149910016,
,"How Silicon Valley Envisions The Future Of Health Care - Brain implants, viruses that wipe out cancer, and smartphon... http://t.co/IcSbSfIr","Mon, 18 Feb 2013 16:42:08 +0000",andwtf,15338708,0,303544940904996867,
UHC,"RT @worldbankhealth: Everyone deserves access to quality, affordable healthcare. No one should choose between health they need &amp; feeding their families. #UHC","Mon, 18 Feb 2013 16:42:04 +0000",sharonyounkin1,1019052290,0,303544927156051968,
HIMSS13,New guest blog post from @Allscripts on Apps and transforming healthcare. Read: http://t.co/ftvT1Ii6 #HIMSS13,"Mon, 18 Feb 2013 16:42:03 +0000",IntelHealthIT,17419608,0,303544920508096512,
Healthcare::Job::Dunn::Jobs::TweetMyJobs,"#Healthcare #Job in #Dunn , NC: Physical Therapist - SRS PRN Dunn, NC at http://t.co/agabKHy2 #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:42:02 +0000",tmj_fay_health,23105419,0,303544916833882113,
Healthcare::Job::Fayetteville::Jobs,"#Healthcare #Job alert: Occupational Therapist - SRS PRN Fayetteville, NC | #Fayetteville , NC http://t.co/5wuTnuWU #Jobs","Mon, 18 Feb 2013 16:42:01 +0000",tmj_fay_health,23105419,0,303544912337592320,
,ลดราคา~ Price Drop: iMind &amp; Mood  (Healthcare &amp; Fitness) http://t.co/ZjJGpTN3,"Mon, 18 Feb 2013 16:41:58 +0000",appnew,332695747,0,303544901767942144,
healthcare,#healthcare Ky. insurance exchange grows into $39.5M operation http://t.co/mYiR3zcc,"Mon, 18 Feb 2013 16:41:47 +0000",coorsrecruiters,620999650,0,303544853063671810,
payers::providers::healthcare,Collaboration between #payers &amp; #providers to be the next step for #healthcare? Looks like it! http://t.co/iS1FMnkS,"Mon, 18 Feb 2013 16:41:34 +0000",JenniferCresto,805556983,0,303544798013452289,
,"Research and Markets: Erosive Oral Lichen Planus - Pipeline Review, H2 2012: DUBLIN--(BUSINESS WIRE)--Research a... http://t.co/M5v8tgJw","Mon, 18 Feb 2013 16:41:25 +0000",healthcare_dk,127106618,0,303544760000466944,
Medical::Journals,California tobacco control program cuts healthcare expenditure by $134 billion in 19 years http://t.co/FiIMyG13 #Medical #Journals,"Mon, 18 Feb 2013 16:41:18 +0000",7Journals,58580755,0,303544731491790850,
interpreters::Hospital::healthcare::yourcare,RT @LANMartti: Hospital #interpreters at the push of a button. St Peters #Hospital implements the MARTTI. http://t.co/CRnVceih #healthcare #yourcare,"Mon, 18 Feb 2013 16:41:18 +0000",sharonyounkin1,1019052290,0,303544730581614593,
Healthcare::Job::NorthLasVegas::Jobs::TweetMyJobs,"#Healthcare #Job: Physical Therapist - PT - North Las Vegas, NV ( #NorthLasVegas , NV) http://t.co/dg46X9Dg #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:41:14 +0000",tmj_las_health,21730626,0,303544714030895106,
NorthLasVegas::Healthcare::Job::Jobs,"Physical Therapist - PT - Part TIme - North Las Vegas, NV - ( #NorthLasVegas , NV) http://t.co/UAjN4vgj #Healthcare #Job #Jobs","Mon, 18 Feb 2013 16:41:12 +0000",tmj_las_health,21730626,0,303544708368580609,
LasVegas::Healthcare::Job::Jobs,"RN Case Management Coordinator- SAU/LTC LAS Vegas Flamingo - ( #LasVegas , NV) http://t.co/RkB7MHa0 #Healthcare #Job #Jobs","Mon, 18 Feb 2013 16:41:11 +0000",tmj_las_health,21730626,0,303544701687037952,
Healthcare::Job::LasVegas::Jobs,"#Healthcare #Job in #LasVegas , NV: RN Case Management Coordinator- Las Vegas LTC/SNU - Flamingo at http://t.co/kqQZLCS8 #Jobs","Mon, 18 Feb 2013 16:41:09 +0000",tmj_las_health,21730626,0,303544694623858689,
Healthcare::Job::LasVegas::Jobs::TweetMyJobs,"#Healthcare #Job: Chief Clinical Officer - Hospital Las Vegas Sahara ( #LasVegas , NV) http://t.co/NGomvyQg #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:41:08 +0000",tmj_las_health,21730626,0,303544688927969280,
Healthcare::Job::Henderson,"#Healthcare #Job alert: Director Nursing &amp; Clinical Services - Las Vegas / Henderson,... | #Henderson , NV http://t.co/IKWAiVUY","Mon, 18 Feb 2013 16:41:06 +0000",tmj_las_health,21730626,0,303544683659935744,
Phoenix::Healthcare::Job::Jobs::TweetMyJobs,"Physical Therapist - PT - Medical Staffing Network: ( #Phoenix , AZ) http://t.co/tqGtJKDl #Healthcare #Job #Jobs #TweetMyJobs","Mon, 18 Feb 2013 16:41:06 +0000",tmj_phx_health,21683752,0,303544683613802496,
